ax,ay,az,gx,gy,gz
1.25,2.03,0.83,71.56,-6.64,-38.15
1.25,2.03,0.97,64.18,10.08,-18.44
1.02,2.03,1.16,49.78,31.35,1.79
0.7,2.03,1.37,32.36,53.44,22.73
0.4,2.03,1.51,15.21,72.32,44.64
0.14,2.03,1.62,0.64,84.74,66.69
0.14,2.03,1.62,0.64,84.74,66.69
-0.01,1.73,1.72,-10.57,88.81,87.15
-0.07,1.37,1.81,-18.91,84.36,104.92
-0.06,0.97,1.9,-25.63,73.05,119.85
-0.02,0.57,1.94,-31.99,57.76,131.93
0.02,0.08,1.96,-38.32,41.52,140.76
0.02,0.08,1.96,-38.32,41.52,140.76
0.03,-0.4,1.86,-42.66,26.56,146.27
-0.1,-0.74,1.82,-43.76,12.57,148.75
-0.26,-1.15,1.86,-43.57,0.84,146.1
-0.39,-1.54,1.72,-44.71,-7.82,138.57
-0.53,-1.81,1.47,-45.72,-15.41,129.61
-0.53,-1.81,1.47,-45.72,-15.41,129.61
-0.64,-1.92,1.22,-44.76,-22.56,120.33
-0.63,-1.97,1.0,-41.56,-29.41,109.25
-0.65,-1.97,0.91,-36.06,-36.53,95.96
-0.69,-1.97,0.84,-29.52,-42.61,79.36
-0.6,-1.97,0.67,-22.03,-48.27,59.09
-0.6,-1.97,0.67,-22.03,-48.27,59.09
-0.44,-1.96,0.51,-12.66,-53.9,37.82
-0.43,-1.76,0.54,-2.26,-58.94,18.05
-0.59,-1.58,0.58,5.87,-61.93,-0.61
-0.75,-1.42,0.52,10.09,-61.27,-19.83
-0.86,-1.27,0.43,11.32,-56.65,-39.99
-0.86,-1.27,0.43,11.32,-56.65,-39.99
-0.96,-1.11,0.42,10.25,-48.39,-60.44
-1.09,-0.87,0.42,6.98,-37.46,-80.74
-1.16,-0.73,0.46,1.35,-25.73,-101.15
-1.19,-0.6,0.44,-6.74,-14.25,-119.21
-1.23,-0.44,0.45,-15.33,-4.6,-132.53
-1.23,-0.44,0.45,-15.33,-4.6,-132.53
-1.26,-0.26,0.48,-22.61,2.63,-141.16
