ax,ay,az,gx,gy,gz
-0.09,-0.65,0.76,-20.24,12.44,3.0
-0.1,-0.63,0.76,-20.31,12.49,2.37
-0.11,-0.61,0.77,-19.87,12.31,1.75
-0.12,-0.59,0.77,-19.13,11.8,1.12
-0.13,-0.58,0.78,-18.33,10.89,0.73
-0.11,-0.57,0.79,-17.73,9.74,0.48
-0.11,-0.57,0.79,-17.73,9.74,0.48
-0.1,-0.57,0.79,-17.44,8.59,0.37
-0.09,-0.58,0.79,-17.47,7.51,0.38
-0.09,-0.59,0.78,-17.73,6.72,0.39
-0.09,-0.61,0.77,-17.96,6.22,0.38
-0.1,-0.63,0.76,-17.83,5.98,0.26
-0.1,-0.63,0.76,-17.83,5.98,0.26
-0.1,-0.64,0.74,-17.2,5.88,-0.06
-0.11,-0.63,0.74,-15.94,5.89,-0.5
-0.12,-0.62,0.75,-14.1,5.82,-1.02
-0.12,-0.61,0.76,-11.93,5.63,-1.75
-0.11,-0.59,0.76,-9.79,5.3,-2.54
-0.11,-0.59,0.76,-9.79,5.3,-2.54
-0.11,-0.57,0.77,-7.89,4.77,-3.24
-0.11,-0.56,0.77,-6.34,4.0,-3.71
-0.11,-0.56,0.78,-5.06,3.13,-3.99
-0.12,-0.56,0.77,-3.93,2.16,-4.11
-0.11,-0.56,0.77,-2.89,1.23,-4.15
-0.11,-0.56,0.77,-2.89,1.23,-4.15
-0.1,-0.56,0.78,-1.85,0.37,-4.09
-0.09,-0.56,0.78,-0.9,-0.31,-3.97
-0.07,-0.56,0.79,-0.1,-0.76,-3.7
-0.07,-0.57,0.78,0.57,-1.06,-3.25
-0.06,-0.58,0.78,1.08,-1.28,-2.56
-0.06,-0.58,0.78,1.08,-1.28,-2.56
-0.07,-0.59,0.78,1.52,-1.48,-1.68
-0.07,-0.6,0.78,1.93,-1.66,-0.77
-0.07,-0.62,0.78,2.41,-1.76,-0.02
-0.05,-0.63,0.78,2.97,-1.74,0.49
-0.04,-0.63,0.78,3.66,-1.59,0.83
-0.04,-0.63,0.78,3.66,-1.59,0.83
-0.03,-0.62,0.79,4.42,-1.32,1.1
-0.02,-0.63,0.79,5.09,-0.96,1.3
-0.03,-0.63,0.78,5.63,-0.58,1.45
-0.03,-0.62,0.78,6.11,-0.2,1.49
-0.04,-0.61,0.79,6.31,0.04,1.49
-0.04,-0.61,0.79,6.31,0.04,1.49
-0.03,-0.61,0.77,6.32,0.24,1.17
-0.02,-0.63,0.76,6.35,0.41,0.75
-0.02,-0.61,0.77,6.56,0.79,0.15
-0.02,-0.6,0.78,6.53,1.33,-0.8
-0.02,-0.58,0.78,6.16,2.11,-1.45
-0.02,-0.58,0.78,6.16,2.11,-1.45
-0.02,-0.57,0.78,5.26,3.03,-1.93
-0.02,-0.57,0.76,4.16,4.06,-2.34
-0.04,-0.58,0.75,3.19,5.14,-2.61
-0.05,-0.6,0.74,2.6,6.18,-2.86
-0.06,-0.6,0.73,2.53,7.16,-3.17
-0.06,-0.6,0.73,2.53,7.16,-3.17
-0.07,-0.6,0.74,2.94,8.1,-3.45
-0.07,-0.59,0.75,3.64,8.91,-3.52
-0.08,-0.57,0.76,4.31,9.63,-3.36
-0.1,-0.56,0.76,4.82,10.16,-3.1
-0.12,-0.56,0.76,5.15,10.51,-2.83
-0.12,-0.56,0.76,5.15,10.51,-2.83
-0.13,-0.55,0.76,5.41,10.8,-2.65
-0.13,-0.54,0.77,5.37,11.05,-2.66
-0.14,-0.51,0.78,4.91,11.3,-2.79
-0.14,-0.51,0.79,3.92,11.62,-3.13
-0.14,-0.51,0.79,2.41,11.92,-3.36
-0.14,-0.51,0.79,2.41,11.92,-3.36
-0.14,-0.53,0.78,0.53,12.17,-3.68
-0.15,-0.54,0.78,-1.39,12.38,-3.84
-0.14,-0.54,0.77,-3.37,12.45,-3.89
-0.14,-0.56,0.76,-5.14,12.43,-3.89
-0.14,-0.56,0.76,-6.46,12.37,-3.63
-0.13,-0.56,0.75,-6.46,12.37,-3.63
-0.13,-0.56,0.76,-7.42,12.27,-3.24
-0.12,-0.56,0.77,-8.03,12.36,-2.75
-0.12,-0.56,0.78,-8.6,12.74,-2.31
-0.12,-0.56,0.79,-9.31,13.27,-1.93
-0.12,-0.56,0.79,-9.31,13.27,-1.93
-0.12,-0.55,0.79,-10.26,13.88,-1.43
-0.12,-0.55,0.79,-11.43,14.36,-0.9
-0.12,-0.56,0.79,-12.76,14.51,-0.32
-0.13,-0.56,0.8,-14.24,14.25,0.55
-0.14,-0.57,0.79,-15.9,13.51,1.55
-0.14,-0.57,0.79,-15.9,13.51,1.55
-0.15,-0.59,0.77,-17.34,12.28,2.16
-0.14,-0.61,0.77,-18.22,10.79,2.47
