ax,ay,az,gx,gy,gz
-0.61,0.64,0.49,-2.16,69.08,2.74
-0.66,0.64,0.51,-0.46,72.67,11.56
-0.67,0.67,0.55,2.46,75.07,19.87
-0.68,0.7,0.61,6.02,76.37,27.57
-0.7,0.74,0.67,9.62,76.59,34.8
-0.73,0.78,0.71,12.76,75.71,41.55
-0.73,0.78,0.71,12.76,75.71,41.55
-0.76,0.81,0.77,14.96,73.67,47.54
-0.77,0.82,0.81,15.65,70.56,52.64
-0.78,0.8,0.85,14.53,66.6,56.92
-0.78,0.75,0.87,11.9,62.13,60.58
-0.78,0.69,0.89,8.32,57.34,63.74
-0.78,0.69,0.89,8.32,57.34,63.74
-0.78,0.62,0.91,4.14,52.43,66.42
-0.76,0.54,0.92,-0.45,47.64,68.66
-0.76,0.45,0.94,-5.13,43.1,70.55
-0.78,0.36,0.94,-9.45,38.78,72.09
-0.8,0.27,0.95,-12.96,34.38,73.12
-0.8,0.27,0.95,-12.96,34.38,73.12
-0.83,0.18,0.95,-15.36,29.65,73.46
-0.85,0.1,0.96,-16.37,24.33,73.09
-0.86,0.03,0.98,-15.94,18.31,72.18
-0.86,-0.02,1.01,-14.35,11.5,71.01
-0.89,-0.06,1.04,-12.05,4.04,69.71
-0.89,-0.06,1.04,-12.05,4.04,69.71
-0.92,-0.09,1.05,-9.42,-4.06,68.19
-0.95,-0.12,1.06,-6.7,-12.84,66.24
-0.96,-0.13,1.07,-4.09,-22.23,63.6
-0.95,-0.13,1.06,-1.9,-32.09,60.22
-0.91,-0.14,1.06,-0.5,-42.17,56.13
-0.91,-0.14,1.06,-0.5,-42.17,56.13
-0.88,-0.15,1.05,-0.08,-51.89,51.39
-0.84,-0.18,1.02,-0.8,-60.56,45.96
-0.79,-0.21,0.98,-2.52,-67.81,39.99
-0.74,-0.24,0.93,-5.03,-73.32,33.58
-0.7,-0.28,0.87,-8.01,-77.04,26.83
-0.7,-0.28,0.87,-8.01,-77.04,26.83
-0.67,-0.32,0.8,-11.05,-79.0,19.81
-0.64,-0.35,0.74,-13.64,-79.59,12.65
-0.62,-0.38,0.67,-15.41,-79.16,5.5
-0.61,-0.4,0.61,-15.86,-78.07,-1.54
-0.61,-0.38,0.57,-14.76,-76.66,-8.43
-0.61,-0.38,0.57,-14.76,-76.66,-8.43
-0.62,-0.34,0.55,-12.32,-75.17,-15.04
-0.64,-0.27,0.53,-9.19,-73.84,-21.45
-0.65,-0.2,0.52,-5.91,-72.7,-28.01
-0.66,-0.14,0.52,-2.86,-71.48,-34.73
-0.67,-0.06,0.52,-0.71,-69.84,-41.42
-0.67,-0.06,0.52,-0.71,-69.84,-41.42
-0.68,0.02,0.51,-0.3,-67.62,-48.28
-0.69,0.08,0.51,-1.81,-64.64,-55.5
-0.7,0.11,0.49,-5.07,-60.7,-63.05
-0.71,0.14,0.47,-9.85,-55.9,-70.65
-0.71,0.16,0.45,-15.81,-50.4,-78.23
-0.71,0.16,0.45,-15.81,-50.4,-78.23
-0.69,0.17,0.43,-22.59,-44.46,-85.51
-0.67,0.19,0.43,-29.69,-38.23,-92.22
-0.65,0.2,0.42,-36.74,-31.86,-98.18
-0.63,0.2,0.4,-43.39,-25.78,-103.1
-0.59,0.2,0.38,-49.37,-20.3,-106.52
-0.59,0.2,0.38,-49.37,-20.3,-106.52
-0.55,0.2,0.36,-54.49,-15.58,-108.1
-0.53,0.19,0.34,-58.25,-11.48,-107.84
-0.51,0.17,0.32,-59.96,-7.79,-105.98
-0.5,0.17,0.3,-59.14,-4.18,-102.82
-0.47,0.2,0.31,-55.72,-0.44,-98.4
-0.47,0.2,0.31,-55.72,-0.44,-98.4
-0.44,0.25,0.33,-50.26,3.77,-92.74
