ax,ay,az,gx,gy,gz
0.0,0.07,0.99,-1.8,-3.56,-2.11
-0.01,0.07,0.99,-1.06,-3.23,-2.05
-0.01,0.07,0.99,-1.06,-3.23,-2.05
-0.01,0.08,0.99,-0.48,-2.92,-2.0
-0.01,0.09,1.0,-0.13,-2.7,-1.97
-0.01,0.09,1.0,-0.1,-2.57,-1.89
-0.01,0.09,1.0,-0.41,-2.59,-1.78
-0.01,0.08,1.0,-0.98,-2.69,-1.71
-0.01,0.08,1.0,-0.98,-2.69,-1.71
-0.01,0.07,0.99,-1.64,-2.83,-1.68
-0.01,0.07,0.99,-2.26,-3.01,-1.69
-0.0,0.06,0.99,-2.82,-3.21,-1.69
-0.0,0.05,0.99,-3.28,-3.4,-1.69
-0.0,0.05,0.98,-3.57,-3.54,-1.73
-0.0,0.05,0.98,-3.57,-3.54,-1.73
0.01,0.04,0.99,-3.66,-3.56,-1.81
0.01,0.05,0.98,-3.47,-3.45,-1.91
0.01,0.05,0.99,-3.08,-3.22,-2.0
0.0,0.06,0.99,-2.62,-2.91,-2.02
-0.0,0.06,0.99,-2.25,-2.65,-2.01
-0.0,0.06,0.99,-2.25,-2.65,-2.01
-0.0,0.06,0.98,-2.0,-2.5,-2.0
-0.0,0.06,0.98,-1.84,-2.49,-1.99
-0.0,0.06,0.99,-1.67,-2.55,-1.96
0.0,0.06,1.0,-1.44,-2.57,-1.91
-0.0,0.06,1.0,-1.17,-2.5,-1.91
-0.0,0.06,1.0,-1.17,-2.5,-1.91
-0.0,0.07,1.0,-0.95,-2.37,-1.93
-0.01,0.07,1.0,-0.8,-2.27,-1.97
-0.01,0.08,1.0,-0.71,-2.27,-2.0
-0.01,0.08,1.01,-0.76,-2.36,-2.07
-0.02,0.08,1.01,-0.98,-2.55,-2.12
-0.02,0.08,1.01,-0.98,-2.55,-2.12
-0.01,0.08,1.01,-1.37,-2.84,-2.17
-0.01,0.07,1.01,-1.88,-3.19,-2.26
0.0,0.07,1.01,-2.43,-3.48,-2.35
0.01,0.06,1.0,-2.9,-3.71,-2.44
0.01,0.06,1.0,-3.25,-3.83,-2.51
0.01,0.06,1.0,-3.25,-3.83,-2.51
0.01,0.05,0.99,-3.38,-3.86,-2.52
0.01,0.05,0.99,-3.31,-3.85,-2.5
0.01,0.06,0.99,-3.06,-3.76,-2.5
0.01,0.06,0.99,-2.64,-3.62,-2.52
0.01,0.07,0.99,-2.14,-3.49,-2.52
0.01,0.07,0.99,-2.14,-3.49,-2.52
0.01,0.07,1.0,-1.58,-3.31,-2.46
0.0,0.08,1.0,-1.06,-3.09,-2.39
-0.0,0.09,1.0,-0.67,-2.88,-2.33
-0.01,0.09,1.0,-0.42,-2.77,-2.29
-0.01,0.1,1.01,-0.44,-2.82,-2.25
-0.01,0.1,1.01,-0.44,-2.82,-2.25
-0.01,0.11,1.01,-0.76,-3.01,-2.17
-0.01,0.1,1.01,-1.42,-3.3,-2.04
-0.0,0.09,1.0,-2.33,-3.62,-1.91
0.0,0.08,0.99,-3.26,-3.92,-1.8
0.01,0.07,0.99,-4.05,-4.14,-1.68
0.01,0.07,0.99,-4.05,-4.14,-1.68
0.01,0.05,0.98,-4.59,-4.22,-1.53
0.01,0.05,0.98,-4.76,-4.16,-1.33
0.01,0.04,0.97,-4.55,-3.95,-1.1
0.02,0.03,0.97,-3.95,-3.62,-0.89
0.02,0.03,0.97,-3.02,-3.21,-0.65
0.02,0.03,0.97,-3.02,-3.21,-0.65
0.01,0.04,0.98,-1.81,-2.7,-0.39
-0.0,0.05,0.98,-0.5,-2.16,-0.17
-0.01,0.07,0.99,0.71,-1.7,-0.02
-0.01,0.08,1.0,1.64,-1.37,0.02
-0.02,0.09,1.01,2.12,-1.21,-0.01
-0.02,0.09,1.01,2.12,-1.21,-0.01
-0.02,0.1,1.01,2.05,-1.21,-0.05
-0.02,0.11,1.01,1.45,-1.43,-0.11
-0.02,0.1,1.01,0.32,-1.85,-0.18
-0.02,0.09,1.01,-1.22,-2.38,-0.3
