ax,ay,az,gx,gy,gz
-0.15,-0.51,0.85,2.15,1.39,1.74
-0.15,-0.51,0.85,2.15,1.39,1.74
-0.13,-0.52,0.84,1.58,-0.23,1.46
-0.13,-0.53,0.83,0.51,-1.85,1.22
-0.12,-0.57,0.81,-0.76,-3.34,1.0
-0.1,-0.57,0.81,-1.72,-4.53,0.73
-0.1,-0.55,0.81,-2.63,-5.18,0.73
-0.1,-0.55,0.81,-2.63,-5.18,0.73
-0.13,-0.53,0.8,-3.86,-5.66,0.72
-0.1,-0.61,0.76,-4.83,-5.98,-0.46
-0.11,-0.63,0.75,-4.75,-6.01,-0.97
-0.12,-0.58,0.78,-4.03,-5.86,-1.43
-0.1,-0.56,0.78,-3.13,-5.41,-2.21
-0.1,-0.56,0.78,-3.13,-5.41,-2.21
-0.1,-0.53,0.79,-2.48,-4.69,-2.65
-0.1,-0.53,0.79,-2.22,-3.95,-2.87
-0.12,-0.54,0.77,-1.99,-3.17,-2.69
-0.14,-0.55,0.77,-1.58,-2.58,-2.32
-0.15,-0.56,0.76,-0.89,-2.28,-1.93
-0.15,-0.56,0.76,-0.89,-2.28,-1.93
-0.15,-0.57,0.77,0.09,-2.16,-1.59
-0.13,-0.57,0.77,1.51,-2.12,-1.44
-0.13,-0.56,0.77,3.28,-2.15,-1.25
-0.13,-0.53,0.79,4.95,-2.31,-0.84
-0.13,-0.52,0.8,6.11,-2.59,-0.39
-0.13,-0.52,0.8,6.11,-2.59,-0.39
-0.14,-0.51,0.8,6.56,-3.02,0.09
-0.13,-0.51,0.8,6.37,-3.56,0.33
-0.12,-0.52,0.79,5.73,-3.99,0.31
-0.12,-0.51,0.8,4.86,-4.24,0.3
-0.11,-0.51,0.8,3.64,-4.57,0.06
-0.11,-0.51,0.8,3.64,-4.57,0.06
-0.11,-0.52,0.79,2.09,-4.76,-0.29
-0.1,-0.53,0.78,0.33,-4.79,-0.51
-0.09,-0.55,0.77,-1.43,-4.65,-0.82
-0.09,-0.57,0.76,-2.8,-4.18,-1.09
-0.09,-0.58,0.76,-3.64,-3.49,-1.17
-0.09,-0.58,0.76,-3.64,-3.49,-1.17
-0.1,-0.58,0.76,-3.98,-2.61,-1.13
-0.1,-0.59,0.75,-3.83,-1.6,-1.05
-0.1,-0.59,0.75,-3.22,-0.58,-0.83
-0.11,-0.6,0.76,-2.21,0.37,-0.48
-0.12,-0.59,0.76,-0.87,1.24,-0.04
-0.12,-0.59,0.76,-0.87,1.24,-0.04
-0.14,-0.58,0.77,0.64,1.89,0.36
